#EffectorID	Species	Value1	Value2	Value3	Value4
effector_17	species_13	57.3	81.7	677	17
effector_17	species_14	38.1	57.5	678	17
effector_17	species_15	16.1	18.9	679	17
effector_17	species_16	68	22.8	680	17
effector_17	species_17	15.8	10.8	681	17
effector_17	species_18	75.6	17.1	682	17
effector_17	species_19	82.8	33.4	683	17
effector_17	species_20	75	70.1	684	17
effector_17	species_21	91.6	64.8	685	17
effector_17	species_22	75.8	52.5	686	17
effector_17	species_23	36.9	74.2	687	17
effector_17	species_24	56.5	39.7	688	17
effector_17	species_25	70.9	17.7	689	17
effector_17	species_26	46.9	35	690	17
effector_17	species_27	83.3	89.3	691	17
effector_17	species_28	0.5	35	692	17
effector_17	species_29	78.9	84.2	693	17
effector_17	species_30	25.8	17.6	694	17
effector_17	species_31	41.8	15.8	695	17
effector_17	species_32	60.4	32.4	696	17
effector_17	species_33	9.5	23.5	697	17
effector_17	species_34	63.6	78.3	698	17
effector_17	species_35	89.4	70.7	699	17
effector_17	species_36	86.6	40.3	700	17
effector_17	species_37	96.6	5.8	701	17
effector_17	species_38	78.5	2.1	702	17
effector_18	species_0	18.1	61.5	703	18
effector_18	species_1	19.6	51.4	704	18
effector_18	species_2	74.4	74.9	705	18
effector_18	species_3	74.1	21.9	706	18
effector_18	species_4	71.3	50.9	707	18
effector_18	species_5	0.4	68.2	708	18
effector_18	species_6	27.2	61.4	709	18
effector_18	species_7	4.1	6.4	710	18
effector_18	species_8	52.2	80	711	18
effector_18	species_9	87.5	45.7	712	18
effector_18	species_10	71.9	57.3	713	18
effector_18	species_11	95.7	37	714	18
effector_18	species_12	35.2	63.8	715	18
effector_18	species_13	49.3	69.2	716	18
effector_18	species_14	48.6	33.7	717	18
effector_18	species_15	97	90.9	718	18
effector_18	species_16	63.6	39	719	18
effector_18	species_17	84.9	45.3	720	18
effector_18	species_18	32.7	31.2	721	18
effector_18	species_19	85.8	23.5	722	18
effector_18	species_20	78.6	77.2	723	18
effector_18	species_21	60	65.8	724	18
effector_18	species_22	64.3	44.4	725	18
effector_18	species_23	48	49.4	726	18
effector_18	species_24	66.2	60.7	727	18
effector_18	species_25	27.4	33.9	728	18
effector_18	species_26	68.6	54.5	729	18
effector_18	species_27	53.1	43.2	730	18
effector_18	species_28	94.7	16.8	731	18
effector_18	species_29	90	66	732	18
effector_18	species_30	34	7.4	733	18
effector_18	species_31	98	0.8	734	18
effector_18	species_32	55.1	68.8	735	18
effector_18	species_33	27.8	32.4	736	18
effector_18	species_34	30.4	45	737	18
effector_18	species_35	88.2	49.4	738	18
effector_18	species_36	31.4	5.6	739	18
effector_18	species_37	8.4	92.6	740	18
effector_18	species_38	24.8	60.1	741	18
effector_19	species_0	32.3	2.9	742	19
effector_19	species_1	13.9	98.9	743	19
effector_19	species_2	33	34.9	744	19
effector_19	species_3	67.8	76.9	745	19
effector_19	species_4	64.9	82.5	746	19
effector_19	species_5	93.6	61.4	747	19
effector_19	species_6	66.9	60.8	748	19
effector_19	species_7	93.3	84.6	749	19
effector_19	species_8	68	53.1	750	19
effector_19	species_9	17.3	75.3	751	19
effector_19	species_10	11.8	81	752	19
effector_19	species_11	48.6	60.9	753	19
effector_19	species_12	85.5	65.2	754	19
effector_19	species_13	35.9	16.5	755	19
effector_19	species_14	1.3	58.6	756	19
effector_19	species_15	51.9	38.5	757	19
effector_19	species_16	45.2	57.6	758	19
effector_19	species_17	27.1	33.8	759	19
effector_19	species_18	4.2	56.5	760	19
effector_19	species_19	40.4	77.1	761	19
effector_19	species_20	41.9	98.1	762	19
effector_19	species_21	83	2	763	19
effector_19	species_22	7.6	97.8	764	19
effector_19	species_23	71.8	28.5	765	19
effector_19	species_24	95.7	63.8	766	19
effector_19	species_25	78.4	28.1	767	19
effector_19	species_26	94.1	1.2	768	19
effector_19	species_27	87	78.5	769	19
effector_19	species_28	23.5	99.4	770	19
effector_19	species_29	62	19.1	771	19
effector_19	species_30	68.4	99.8	772	19
effector_19	species_31	0.2	11.3	773	19
effector_19	species_32	89.9	89.4	774	19
effector_19	species_33	71.7	51	775	19
effector_19	species_34	19.3	98.9	776	19
effector_19	species_35	17.8	92.4	777	19
effector_19	species_36	48.7	53.1	778	19
effector_19	species_37	40.2	16.9	779	19
effector_19	species_38	85.5	90.3	780	19
effector_20	species_0	49.3	91.5	781	20
effector_20	species_1	36.2	15.8	782	20
effector_20	species_2	39.2	95.4	783	20
effector_20	species_3	82.5	61.7	784	20
effector_20	species_4	13.7	6.9	785	20
effector_20	species_5	38.3	17.7	786	20
effector_20	species_6	25.7	52.5	787	20
effector_20	species_7	74.6	52.9	788	20
effector_20	species_8	20.2	49	789	20
effector_20	species_9	72.2	14.6	790	20
effector_20	species_10	79.9	0.3	791	20
effector_20	species_11	44.9	40.4	792	20
effector_20	species_12	68.5	70.9	793	20
effector_20	species_13	76.9	50.5	794	20
effector_20	species_14	1.3	38.1	795	20
effector_20	species_15	41.4	24	796	20
effector_20	species_16	37.9	13.4	797	20
effector_20	species_17	92.8	26.4	798	20
effector_20	species_18	39.2	8.2	799	20
effector_20	species_19	42.1	13.9	800	20
effector_20	species_20	26.3	97.1	801	20
effector_20	species_21	0.2	19.1	802	20
effector_20	species_22	61.1	39.3	803	20
effector_20	species_23	27.1	44.4	804	20
effector_20	species_24	27.3	7	805	20
effector_20	species_25	91.8	28.7	806	20
effector_20	species_26	30.4	38.4	807	20
effector_20	species_27	53.1	99.7	808	20
effector_20	species_28	41.9	62	809	20
effector_20	species_29	95.2	50	810	20
effector_20	species_30	47	46	811	20
effector_20	species_31	13.3	56.2	812	20
effector_20	species_32	11.1	41.6	813	20
effector_20	species_33	62.6	71.4	814	20
effector_20	species_34	68.1	80.7	815	20
effector_20	species_35	88.5	90.2	816	20
effector_20	species_36	68.3	29.9	817	20
effector_20	species_37	17.5	13.3	818	20
effector_20	species_38	7.3	2.3	819	20
effector_21	species_0	74.6	99.3	820	21
effector_21	species_1	85.7	28.4	821	21
effector_21	species_2	76.3	21.4	822	21
effector_21	species_3	13.8	8.4	823	21
effector_21	species_4	51.4	2.3	824	21
effector_21	species_5	49.2	77.4	825	21
effector_21	species_6	86.3	44.6	826	21
effector_21	species_7	65.5	49.5	827	21
effector_21	species_8	94.5	17.6	828	21
effector_21	species_9	92.3	82.6	829	21
effector_21	species_10	99.6	78.8	830	21
effector_21	species_11	76.4	24.6	831	21
effector_21	species_12	33.9	60.5	832	21
effector_21	species_13	55	83.2	833	21
effector_21	species_14	96.3	5.3	834	21
effector_21	species_15	59.9	41.8	835	21
effector_21	species_16	84.1	79	836	21
effector_21	species_17	4.5	22.6	837	21
effector_21	species_18	3.5	48.7	838	21
effector_21	species_19	89.7	54.6	839	21
effector_21	species_20	92.8	93.3	840	21
effector_21	species_21	53.9	52.2	841	21
effector_21	species_22	25.1	98.9	842	21
effector_21	species_23	30.6	32	843	21
effector_21	species_24	33.4	84.9	844	21
effector_21	species_25	98.4	47.2	845	21
effector_21	species_26	60.6	1.5	846	21
effector_21	species_27	46.7	19.1	847	21
effector_21	species_28	58.4	57	848	21
effector_21	species_29	78.5	64.3	849	21
effector_21	species_30	28.7	78.8	850	21
effector_21	species_31	36.1	54.2	851	21
effector_21	species_32	70.5	26	852	21
effector_21	species_33	97.9	16	853	21
effector_21	species_34	49.1	8.6	854	21
effector_21	species_35	93.7	20.9	855	21
effector_21	species_36	87.1	67.6	856	21
effector_21	species_37	34.6	59	857	21
effector_21	species_38	84	55.7	858	21
effector_22	species_0	78	70.9	859	22
effector_22	species_1	20.8	53	860	22
effector_22	species_2	85.8	84.1	861	22
effector_22	species_3	63	92.8	862	22
effector_22	species_4	36.2	71.6	863	22
effector_22	species_5	14.3	53.6	864	22
effector_22	species_6	10	99.2	865	22
effector_22	species_7	18.1	6.4	866	22
effector_22	species_8	7.5	54.6	867	22
effector_22	species_9	35.7	36.5	868	22
effector_22	species_10	26.2	21.7	869	22
effector_22	species_11	38.9	61.5	870	22
effector_22	species_12	7.3	44.8	871	22
effector_22	species_13	23.5	87	872	22
effector_22	species_14	67.1	86.4	873	22
effector_22	species_15	48.6	96.6	874	22
effector_22	species_16	73.9	56.4	875	22
effector_22	species_17	23	84.1	876	22
effector_22	species_18	81.7	6.1	877	22
effector_22	species_19	84.2	36	878	22
effector_22	species_20	63.3	31.5	879	22
effector_22	species_21	23.4	5.3	880	22
effector_22	species_22	46.5	15.1	881	22
effector_22	species_23	66	85.8	882	22
effector_22	species_24	64.7	42.3	883	22
effector_22	species_25	69	63.9	884	22
effector_22	species_26	81.7	9.8	885	22
effector_22	species_27	87.4	40.9	886	22
effector_22	species_28	21.5	19	887	22
effector_22	species_29	44.7	51.8	888	22
effector_22	species_30	70.7	71.9	889	22
effector_22	species_31	90.5	44.8	890	22
effector_22	species_32	82.6	24.1	891	22
effector_22	species_33	34.9	77.9	892	22
effector_22	species_34	96.8	81.7	893	22
effector_22	species_35	50.7	5.8	894	22
effector_22	species_36	69	64	895	22
effector_22	species_37	28.7	87.1	896	22
effector_22	species_38	90.9	92.7	897	22
effector_23	species_0	61.5	85.3	898	23
effector_23	species_1	15.1	7.2	899	23
effector_23	species_2	55.6	72.7	900	23
effector_23	species_3	2.5	47	901	23
effector_23	species_4	18.1	33.7	902	23
effector_23	species_5	58.5	14	903	23
effector_23	species_6	44.8	69.4	904	23
effector_23	species_7	10.6	62.2	905	23
effector_23	species_8	19.3	21.5	906	23
effector_23	species_9	5.5	17	907	23
effector_23	species_10	9.7	41.7	908	23
effector_23	species_11	53	18.9	909	23
effector_23	species_12	90.8	49.6	910	23
effector_23	species_13	28.4	51.9	911	23
effector_23	species_14	66	29.3	912	23
effector_23	species_15	31.6	76.6	913	23
effector_23	species_16	51.8	88	914	23
effector_23	species_17	0.6	43.8	915	23
effector_23	species_18	4.8	98.6	916	23
effector_23	species_19	99.9	73	917	23
effector_23	species_20	90.1	4	918	23
effector_23	species_21	82	61.2	919	23
effector_23	species_22	4.6	72.7	920	23
effector_23	species_23	95	9.5	921	23
effector_23	species_24	30.4	26.6	922	23
effector_23	species_25	88.4	97.3	923	23
effector_23	species_26	27.6	33.7	924	23
effector_23	species_27	75.2	12.2	925	23
effector_23	species_28	64	7.3	926	23
effector_23	species_29	93	74.4	927	23
effector_23	species_30	53	31.4	928	23
effector_23	species_31	51.5	96.2	929	23
effector_23	species_32	32.8	72.3	930	23
effector_23	species_33	16.2	61.7	931	23
effector_23	species_34	40.6	8.7	932	23
effector_23	species_35	6.7	75	933	23
effector_23	species_36	60.7	72.2	934	23
effector_23	species_37	15.6	69.9	935	23
effector_23	species_38	34.9	15	936	23
effector_24	species_0	11.2	13.9	937	24
effector_24	species_1	58.1	35.8	938	24
effector_24	species_2	4.7	96	939	24
effector_24	species_3	13.1	88.7	940	24
effector_24	species_4	66.4	21.2	941	24
effector_24	species_5	83	27.5	942	24
effector_24	species_6	84.7	34.3	943	24
effector_24	species_7	69	3.5	944	24
effector_24	species_8	65.9	66	945	24
effector_24	species_9	45	52.8	946	24
effector_24	species_10	96.1	43.6	947	24
effector_24	species_11	73	26.7	948	24
effector_24	species_12	10.8	44.3	949	24
effector_24	species_13	89.9	0.1	950	24
effector_24	species_14	41.2	5.2	951	24
effector_24	species_15	77.7	59.9	952	24
effector_24	species_16	69.5	55.3	953	24
effector_24	species_17	13.4	57	954	24
effector_24	species_18	39.3	8	955	24
effector_24	species_19	53	52.8	956	24
effector_24	species_20	49	29.6	957	24
effector_24	species_21	26.3	31.1	958	24
effector_24	species_22	55.1	74.4	959	24
effector_24	species_23	39.6	81.1	960	24
effector_24	species_24	56.1	37.1	961	24
effector_24	species_25	63.9	31.5	962	24
effector_24	species_26	13.5	97.1	963	24
effector_24	species_27	98.4	11	964	24
effector_24	species_28	20.7	5.9	965	24
effector_24	species_29	57.8	59.6	966	24
effector_24	species_30	67.1	51.8	967	24
effector_24	species_31	95.5	59.1	968	24
effector_24	species_32	57.8	43.6	969	24
effector_24	species_33	88.7	22.1	970	24
effector_24	species_34	68.2	89.1	971	24
effector_24	species_35	14	52.4	972	24
effector_24	species_36	3.1	20.4	973	24
effector_24	species_37	53.3	41.4	974	24
effector_24	species_38	36.8	49.4	975	24
effector_25	species_0	84.1	69.4	976	25
effector_25	species_1	71	97.2	977	25
effector_25	species_2	95.6	34.3	978	25
effector_25	species_3	3.2	75.8	979	25
effector_25	species_4	4.9	50.8	980	25
effector_25	species_5	21.3	25	981	25
effector_25	species_6	61.3	41.9	982	25
effector_25	species_7	60.5	13.4	983	25
effector_25	species_8	59.2	10.1	984	25
effector_25	species_9	23.7	43.1	985	25
effector_25	species_10	47.2	4.8	986	25
effector_25	species_11	33	36.1	987	25
effector_25	species_12	60.5	29.4	988	25
effector_25	species_13	20	17.5	989	25
effector_25	species_14	14.4	3.1	990	25
effector_25	species_15	60.5	61.7	991	25
effector_25	species_16	72.7	38	992	25
effector_25	species_17	28	38.5	993	25
effector_25	species_18	86.8	16.5	994	25
effector_25	species_19	29.3	70.5	995	25
effector_25	species_20	30.4	38.3	996	25
effector_25	species_21	63.9	95.6	997	25
effector_25	species_22	63.5	51.8	998	25
effector_25	species_23	70	44	999	25
effector_25	species_24	6.6	8.4	1000	25
effector_25	species_25	96.9	24.3	1001	25
effector_25	species_26	18.4	22.2	1002	25
effector_25	species_27	42.5	94.2	1003	25
effector_25	species_28	66.9	29.7	1004	25
effector_25	species_29	79.4	6.3	1005	25
effector_25	species_30	83.8	14	1006	25
effector_25	species_31	79.6	69.9	1007	25
effector_25	species_32	25.2	16.3	1008	25
effector_25	species_33	72.1	51.3	1009	25
effector_25	species_34	14.6	20.1	1010	25
effector_25	species_35	16.8	2.5	1011	25
effector_25	species_36	27.9	83.9	1012	25
effector_25	species_37	37.3	22	1013	25
effector_25	species_38	73.5	83.2	1014	25
effector_26	species_0	20.6	23.3	1015	26
effector_26	species_1	4.4	10.8	1016	26
effector_26	species_2	3.4	81	1017	26
effector_26	species_3	5	98.6	1018	26
effector_26	species_4	99.6	56.7	1019	26
effector_26	species_5	31.9	74.1	1020	26
effector_26	species_6	14.2	44.8	1021	26
effector_26	species_7	71.1	98.7	1022	26
effector_26	species_8	77.2	96.4	1023	26
effector_26	species_9	37.4	83.7	1024	26
effector_26	species_10	45.6	56.7	1025	26
effector_26	species_11	64	61.6	1026	26
effector_26	species_12	52.1	30.2	1027	26
effector_26	species_13	96.6	59.7	1028	26
effector_26	species_14	91.9	50.7	1029	26
effector_26	species_15	91.6	36.4	1030	26
effector_26	species_16	5.7	44.2	1031	26
effector_26	species_17	66.2	77.4	1032	26
effector_26	species_18	49.6	74.4	1033	26
effector_26	species_19	30.4	23.5	1034	26
effector_26	species_20	66.6	31	1035	26
effector_26	species_21	43.5	39.6	1036	26
effector_26	species_22	67.9	94.5	1037	26
effector_26	species_23	7.2	46.9	1038	26
effector_26	species_24	15.6	26.9	1039	26
effector_26	species_25	94.9	48.8	1040	26
effector_26	species_26	59.4	82	1041	26
effector_26	species_27	80.6	69.5	1042	26
effector_26	species_28	49	66.1	1043	26
effector_26	species_29	83.4	92.5	1044	26
effector_26	species_30	53.7	72	1045	26
effector_26	species_31	20.1	63.9	1046	26
effector_26	species_32	16.2	62.5	1047	26
effector_26	species_33	24.5	26.5	1048	26
effector_26	species_34	93.7	48.3	1049	26
effector_26	species_35	21.9	77.8	1050	26
effector_26	species_36	16.3	51.3	1051	26
effector_26	species_37	58.7	81.5	1052	26
effector_26	species_38	29.4	42.9	1053	26
effector_27	species_0	15.7	3.1	1054	27
effector_27	species_1	22.9	74.1	1055	27
effector_27	species_2	58.6	37	1056	27
effector_27	species_3	13.6	12.4	1057	27
effector_27	species_4	11.5	70.2	1058	27
effector_27	species_5	21.8	4.3	1059	27
effector_27	species_6	29	31.7	1060	27
effector_27	species_7	56.1	48.2	1061	27
effector_27	species_8	38.9	8.8	1062	27
effector_27	species_9	12.7	62	1063	27
effector_27	species_10	93.3	86.2	1064	27
effector_27	species_11	42.3	4.8	1065	27
effector_27	species_12	22.6	67.6	1066	27
effector_27	species_13	9.5	45.7	1067	27
effector_27	species_14	25.9	10.8	1068	27
effector_27	species_15	92.4	55.9	1069	27
effector_27	species_16	10	89	1070	27
effector_27	species_17	29.7	73.8	1071	27
effector_27	species_18	55.4	15.4	1072	27
effector_27	species_19	56	54.7	1073	27
effector_27	species_20	65.7	96.6	1074	27
effector_27	species_21	50.6	74.4	1075	27
effector_27	species_22	73.8	87.2	1076	27
effector_27	species_23	33.9	87.5	1077	27
effector_27	species_24	64	27.2	1078	27
effector_27	species_25	77.7	91.2	1079	27
effector_27	species_26	97.3	53.7	1080	27
effector_27	species_27	81.9	79.6	1081	27
effector_27	species_28	52.3	85.6	1082	27
effector_27	species_29	99	15.7	1083	27
effector_27	species_30	0.7	90.6	1084	27
effector_27	species_31	97.5	78.6	1085	27
effector_27	species_32	42.3	76.2	1086	27
effector_27	species_33	66.4	2.7	1087	27
effector_27	species_34	63.3	16.7	1088	27
effector_27	species_35	4.3	18	1089	27
effector_27	species_36	28.8	52.6	1090	27
effector_27	species_37	24.2	68	1091	27
effector_27	species_38	84.6	79.3	1092	27
effector_28	species_0	54.1	81.4	1093	28
effector_28	species_1	8.3	58.3	1094	28
effector_28	species_2	42.8	81.2	1095	28
effector_28	species_3	45.1	77.2	1096	28
effector_28	species_4	52.1	86	1097	28
effector_28	species_5	42.6	83.3	1098	28
effector_28	species_6	3.9	26.2	1099	28
effector_28	species_7	82	32.5	1100	28
effector_28	species_8	5.8	62.9	1101	28
effector_28	species_9	19.1	0.8	1102	28
effector_28	species_10	4	89.8	1103	28
effector_28	species_11	80.2	96.9	1104	28
effector_28	species_12	12.1	49.6	1105	28
effector_28	species_13	99.3	66.5	1106	28
effector_28	species_14	13.5	1	1107	28
effector_28	species_15	65	78.1	1108	28
effector_28	species_16	35.1	46.6	1109	28
effector_28	species_17	0.3	63.6	1110	28
effector_28	species_18	96.7	3.1	1111	28
effector_28	species_19	82	57.8	1112	28
effector_28	species_20	52.1	77.5	1113	28
effector_28	species_21	61.7	81.4	1114	28
effector_28	species_22	36.2	55.8	1115	28
effector_28	species_23	82.7	87.2	1116	28
effector_28	species_24	29.2	10.6	1117	28
effector_28	species_25	94.3	16.8	1118	28
effector_28	species_26	47.1	33.3	1119	28
effector_28	species_27	13.8	71.6	1120	28
effector_28	species_28	31.5	92.4	1121	28
effector_28	species_29	54	74.3	1122	28
effector_28	species_30	87.8	12.4	1123	28
effector_28	species_31	2	84.9	1124	28
effector_28	species_32	81.2	89.7	1125	28
effector_28	species_33	32.9	61.2	1126	28
effector_28	species_34	66.2	9.8	1127	28
effector_28	species_35	71.4	66.9	1128	28
effector_28	species_36	20.1	12.6	1129	28
effector_28	species_37	48.1	2.5	1130	28
effector_28	species_38	60.7	59.2	1131	28
effector_29	species_0	88.9	88.3	1132	29
effector_29	species_1	22.2	49.3	1133	29
effector_29	species_2	51.6	26.6	1134	29
effector_29	species_3	68.6	8.9	1135	29
effector_29	species_4	49.3	15.2	1136	29
effector_29	species_5	31.5	71.9	1137	29
effector_29	species_6	91.2	96.7	1138	29
effector_29	species_7	42.3	55.1	1139	29
effector_29	species_8	4.6	13.7	1140	29
effector_29	species_9	51	64.2	1141	29
